Geneid	locus	condition	avg.z
gene-SYNPCC7002_RS14615	SYNPCC7002_E0027	4	-0.7658894456269446
gene-SYNPCC7002_RS14615	SYNPCC7002_E0027	8	-0.520886563359408
gene-SYNPCC7002_RS14615	SYNPCC7002_E0027	30	-0.3243860242172253
gene-SYNPCC7002_RS14620	SYNPCC7002_E0028	0.04	1.5560934154378259
gene-SYNPCC7002_RS14620	SYNPCC7002_E0028	4	-0.8639019692943064
gene-SYNPCC7002_RS14620	SYNPCC7002_E0028	8	-0.727384268584559
gene-SYNPCC7002_RS14620	SYNPCC7002_E0028	30	0.035192822441042465
gene-SYNPCC7002_RS14625	SYNPCC7002_E0029	0.04	1.1669316416229825
gene-SYNPCC7002_RS14625	SYNPCC7002_E0029	4	-0.8317597012998461
gene-SYNPCC7002_RS14625	SYNPCC7002_E0029	8	-1.0413160765239773
gene-SYNPCC7002_RS14625	SYNPCC7002_E0029	30	0.7061441362008416
gene-SYNPCC7002_RS14630	SYNPCC7002_E0030	0.04	1.2480533704297092
gene-SYNPCC7002_RS14630	SYNPCC7002_E0030	4	-0.8921346220124302
gene-SYNPCC7002_RS14630	SYNPCC7002_E0030	8	-0.8795812925441432
gene-SYNPCC7002_RS14630	SYNPCC7002_E0030	30	0.5236625441268647
gene-SYNPCC7002_RS14635	SYNPCC7002_E0031	0.04	1.326357745136359
gene-SYNPCC7002_RS14635	SYNPCC7002_E0031	4	-1.0988368359568086
gene-SYNPCC7002_RS14635	SYNPCC7002_E0031	8	-0.5294157138638497
gene-SYNPCC7002_RS14635	SYNPCC7002_E0031	30	0.3018948046842979
gene-SYNPCC7002_RS14640	SYNPCC7002_E0032	0.04	1.4169993268571572
gene-SYNPCC7002_RS14640	SYNPCC7002_E0032	4	-0.9372616209040019
gene-SYNPCC7002_RS14640	SYNPCC7002_E0032	8	-0.5088755807071104
gene-SYNPCC7002_RS14640	SYNPCC7002_E0032	30	0.029137874753953776
gene-SYNPCC7002_RS14645	SYNPCC7002_E0033	0.04	1.467546584476479
gene-SYNPCC7002_RS14645	SYNPCC7002_E0033	4	-1.0167582853374633
gene-SYNPCC7002_RS14645	SYNPCC7002_E0033	8	-0.4301039362503452
gene-SYNPCC7002_RS14645	SYNPCC7002_E0033	30	-0.020684362888668574
gene-SYNPCC7002_RS14650	SYNPCC7002_E0034	0.04	1.620047151921375
gene-SYNPCC7002_RS14650	SYNPCC7002_E0034	4	-0.5614809331252504
gene-SYNPCC7002_RS14650	SYNPCC7002_E0034	8	-0.47074885101129627
gene-SYNPCC7002_RS14650	SYNPCC7002_E0034	30	-0.5878173677848327
gene-SYNPCC7002_RS14655	SYNPCC7002_E0035	0.04	1.611994554559628
gene-SYNPCC7002_RS14655	SYNPCC7002_E0035	4	-0.4566928633510843
gene-SYNPCC7002_RS14655	SYNPCC7002_E0035	8	-0.24946880612160346
gene-SYNPCC7002_RS14655	SYNPCC7002_E0035	30	-0.9058328850869451
gene-SYNPCC7002_RS14660	SYNPCC7002_E0036	0.04	1.3672525555879713
gene-SYNPCC7002_RS14660	SYNPCC7002_E0036	4	-0.6306213819198707
gene-SYNPCC7002_RS14660	SYNPCC7002_E0036	8	-0.7096552420024445
gene-SYNPCC7002_RS14660	SYNPCC7002_E0036	30	-0.02697593166565942
gene-SYNPCC7002_RS14665	SYNPCC7002_E0037	0.04	0.7517474267713382
gene-SYNPCC7002_RS14665	SYNPCC7002_E0037	4	-0.4551792618475816
gene-SYNPCC7002_RS14665	SYNPCC7002_E0037	8	-0.6032935066423574
gene-SYNPCC7002_RS14665	SYNPCC7002_E0037	30	0.30672534171860377
gene-SYNPCC7002_RS14670	SYNPCC7002_E0038	0.04	1.6129546486055495
gene-SYNPCC7002_RS14670	SYNPCC7002_E0038	4	-0.6473148232409265
gene-SYNPCC7002_RS14670	SYNPCC7002_E0038	8	-0.2791079559422799
gene-SYNPCC7002_RS14670	SYNPCC7002_E0038	30	-0.6865318694223393
gene-SYNPCC7002_RS14675	SYNPCC7002_E0039	0.04	1.616170554849271
gene-SYNPCC7002_RS14675	SYNPCC7002_E0039	4	-0.6610212696737141
gene-SYNPCC7002_RS14675	SYNPCC7002_E0039	8	-0.50295564258298
gene-SYNPCC7002_RS14675	SYNPCC7002_E0039	30	-0.4521936425925796
gene-SYNPCC7002_RS14680	SYNPCC7002_F0001	0.04	-1.1308349409046212
gene-SYNPCC7002_RS14680	SYNPCC7002_F0001	4	0.6687081471930942
gene-SYNPCC7002_RS14680	SYNPCC7002_F0001	8	1.013011539985048
gene-SYNPCC7002_RS14680	SYNPCC7002_F0001	30	-0.550884746273521
gene-SYNPCC7002_RS14690	SYNPCC7002_F0003	0.04	0.7673913564193937
gene-SYNPCC7002_RS14690	SYNPCC7002_F0003	4	-0.9276282279424501
gene-SYNPCC7002_RS14690	SYNPCC7002_F0003	8	-0.3357313115426411
gene-SYNPCC7002_RS14690	SYNPCC7002_F0003	30	0.495968183065704
gene-SYNPCC7002_RS14695	SYNPCC7002_F0004	0.04	0.25517076990054843
gene-SYNPCC7002_RS14695	SYNPCC7002_F0004	4	-0.6214690318608155
gene-SYNPCC7002_RS14695	SYNPCC7002_F0004	8	-0.9099853234391535
gene-SYNPCC7002_RS14695	SYNPCC7002_F0004	30	1.2762835853994288
gene-SYNPCC7002_RS14700	SYNPCC7002_F0005	0.04	-0.13012938934093946
gene-SYNPCC7002_RS14700	SYNPCC7002_F0005	4	-0.6805619028443064
gene-SYNPCC7002_RS14700	SYNPCC7002_F0005	8	-0.7200956331796733
gene-SYNPCC7002_RS14700	SYNPCC7002_F0005	30	1.530786925364909
gene-SYNPCC7002_RS14705	SYNPCC7002_F0006	0.04	-0.22499686639942099
gene-SYNPCC7002_RS14705	SYNPCC7002_F0006	4	-0.5757216169943956
gene-SYNPCC7002_RS14705	SYNPCC7002_F0006	8	-0.7786221280296738
gene-SYNPCC7002_RS14705	SYNPCC7002_F0006	30	1.579340611423495
gene-SYNPCC7002_RS14710	SYNPCC7002_F0007	0.04	1.4205663729319356
gene-SYNPCC7002_RS14710	SYNPCC7002_F0007	4	-0.9715238228867171
gene-SYNPCC7002_RS14710	SYNPCC7002_F0007	8	-0.6843656788324483
gene-SYNPCC7002_RS14710	SYNPCC7002_F0007	30	0.23532312878722758
gene-SYNPCC7002_RS14715	SYNPCC7002_F0008	0.04	1.4973323903509763
gene-SYNPCC7002_RS14715	SYNPCC7002_F0008	4	-0.6641960102427242
gene-SYNPCC7002_RS14715	SYNPCC7002_F0008	8	-0.6890594612903005
gene-SYNPCC7002_RS14715	SYNPCC7002_F0008	30	-0.14407691881794446
gene-SYNPCC7002_RS14720	SYNPCC7002_F0009	0.04	0.21823046789798867
gene-SYNPCC7002_RS14720	SYNPCC7002_F0009	4	-0.7687878128967509
gene-SYNPCC7002_RS14720	SYNPCC7002_F0009	8	-0.36270007779540486
gene-SYNPCC7002_RS14720	SYNPCC7002_F0009	30	0.9132574227941658
gene-SYNPCC7002_RS14725	SYNPCC7002_F0010	0.04	-0.17701466438846364
gene-SYNPCC7002_RS14725	SYNPCC7002_F0010	4	-0.4180595577447243
gene-SYNPCC7002_RS14725	SYNPCC7002_F0010	8	0.4954220095361972
gene-SYNPCC7002_RS14725	SYNPCC7002_F0010	30	0.09965221259699872
gene-SYNPCC7002_RS14730	SYNPCC7002_F0012	0.04	-1.0301918298819772
gene-SYNPCC7002_RS14730	SYNPCC7002_F0012	4	1.0143441592888893
gene-SYNPCC7002_RS14730	SYNPCC7002_F0012	8	0.5819268464786528
gene-SYNPCC7002_RS14730	SYNPCC7002_F0012	30	-0.5660791758855661
gene-SYNPCC7002_RS14735	SYNPCC7002_F0013	0.04	-0.736816759520971
gene-SYNPCC7002_RS14735	SYNPCC7002_F0013	4	0.9620592120227
gene-SYNPCC7002_RS14735	SYNPCC7002_F0013	8	0.5979370216282562
gene-SYNPCC7002_RS14735	SYNPCC7002_F0013	30	-0.8231794741299899
gene-SYNPCC7002_RS14740	SYNPCC7002_F0014	0.04	0.5063158056731724
gene-SYNPCC7002_RS14740	SYNPCC7002_F0014	4	0.47698735729296676
gene-SYNPCC7002_RS14740	SYNPCC7002_F0014	8	-0.3141485779747548
gene-SYNPCC7002_RS14740	SYNPCC7002_F0014	30	-0.669154584991386
gene-SYNPCC7002_RS14750	SYNPCC7002_F0016	0.04	0.8712087229593386
gene-SYNPCC7002_RS14750	SYNPCC7002_F0016	4	-0.20773023850330996
gene-SYNPCC7002_RS14750	SYNPCC7002_F0016	8	-0.7065749413314849
gene-SYNPCC7002_RS14750	SYNPCC7002_F0016	30	0.043096456875455054
gene-SYNPCC7002_RS14755	SYNPCC7002_F0017	0.04	0.4293088073619552
gene-SYNPCC7002_RS14755	SYNPCC7002_F0017	4	0.13426051589715454
gene-SYNPCC7002_RS14755	SYNPCC7002_F0017	8	0.7761126160886148
gene-SYNPCC7002_RS14755	SYNPCC7002_F0017	30	-1.3396819393477033
gene-SYNPCC7002_RS14760	SYNPCC7002_F0018	0.04	0.1787320937249358
gene-SYNPCC7002_RS14760	SYNPCC7002_F0018	4	0.03439028131401187
gene-SYNPCC7002_RS14760	SYNPCC7002_F0018	8	0.702792952428803
gene-SYNPCC7002_RS14760	SYNPCC7002_F0018	30	-0.9159153274677472
gene-SYNPCC7002_RS14765	SYNPCC7002_F0019	0.04	1.5085298637303355
gene-SYNPCC7002_RS14765	SYNPCC7002_F0019	4	-0.6738560667425347
gene-SYNPCC7002_RS14765	SYNPCC7002_F0019	8	-0.6509597141249825
gene-SYNPCC7002_RS14765	SYNPCC7002_F0019	30	-0.18371408286281998
gene-SYNPCC7002_RS14770	SYNPCC7002_F0020	0.04	1.5310471306048599
gene-SYNPCC7002_RS14770	SYNPCC7002_F0020	4	-0.7080691672392819
gene-SYNPCC7002_RS14770	SYNPCC7002_F0020	8	-0.7770685514321994
gene-SYNPCC7002_RS14770	SYNPCC7002_F0020	30	-0.04590941193337944
gene-SYNPCC7002_RS14775	SYNPCC7002_F0021	0.04	1.0023764129637167
gene-SYNPCC7002_RS14775	SYNPCC7002_F0021	4	-1.2425363872755786
gene-SYNPCC7002_RS14775	SYNPCC7002_F0021	8	-0.3541899503122854
gene-SYNPCC7002_RS14775	SYNPCC7002_F0021	30	0.5943499246241508
gene-SYNPCC7002_RS14780	SYNPCC7002_F0022	0.04	1.0124736078398173
gene-SYNPCC7002_RS14780	SYNPCC7002_F0022	4	-0.7541488840295205
gene-SYNPCC7002_RS14780	SYNPCC7002_F0022	8	-0.4401150738702803
gene-SYNPCC7002_RS14780	SYNPCC7002_F0022	30	0.1817903500599973
gene-SYNPCC7002_RS14785	SYNPCC7002_F0023	0.04	0.5322949896379658
gene-SYNPCC7002_RS14785	SYNPCC7002_F0023	4	-0.9888065920346053
gene-SYNPCC7002_RS14785	SYNPCC7002_F0023	8	-0.7950851877018933
gene-SYNPCC7002_RS14785	SYNPCC7002_F0023	30	1.2515967900985314
gene-SYNPCC7002_RS14790	SYNPCC7002_F0024	0.04	0.4967955528742193
gene-SYNPCC7002_RS14790	SYNPCC7002_F0024	4	-0.9719330484462463
gene-SYNPCC7002_RS14790	SYNPCC7002_F0024	8	-0.8494641767331134
gene-SYNPCC7002_RS14790	SYNPCC7002_F0024	30	1.3246016723051457
gene-SYNPCC7002_RS14795	SYNPCC7002_F0025	0.04	0.461634336973751
gene-SYNPCC7002_RS14795	SYNPCC7002_F0025	4	-0.9611203740780174
gene-SYNPCC7002_RS14795	SYNPCC7002_F0025	8	-0.8474902443210841
gene-SYNPCC7002_RS14795	SYNPCC7002_F0025	30	1.3469762814253499
gene-SYNPCC7002_RS14800	SYNPCC7002_F0026	0.04	0.4633350510741829
gene-SYNPCC7002_RS14800	SYNPCC7002_F0026	4	-1.0268594139537317
gene-SYNPCC7002_RS14800	SYNPCC7002_F0026	8	-0.7625732020790159
gene-SYNPCC7002_RS14800	SYNPCC7002_F0026	30	1.3260975649585647
gene-SYNPCC7002_RS14805	SYNPCC7002_F0027	0.04	0.28107596959610337
gene-SYNPCC7002_RS14805	SYNPCC7002_F0027	4	-0.9133729958939977
gene-SYNPCC7002_RS14805	SYNPCC7002_F0027	8	-0.7884637220889094
gene-SYNPCC7002_RS14805	SYNPCC7002_F0027	30	1.4207607483868034
gene-SYNPCC7002_RS14810	SYNPCC7002_F0028	0.04	0.19884991461777377
gene-SYNPCC7002_RS14810	SYNPCC7002_F0028	4	-0.9053705309246437
gene-SYNPCC7002_RS14810	SYNPCC7002_F0028	8	-0.7670380612979892
gene-SYNPCC7002_RS14810	SYNPCC7002_F0028	30	1.47355867760486
gene-SYNPCC7002_RS14815	SYNPCC7002_F0029	0.04	0.3043179631231301
gene-SYNPCC7002_RS14815	SYNPCC7002_F0029	4	-0.8184414247441711
gene-SYNPCC7002_RS14815	SYNPCC7002_F0029	8	-0.6659481419298156
gene-SYNPCC7002_RS14815	SYNPCC7002_F0029	30	1.180071603550861
gene-SYNPCC7002_RS14820	SYNPCC7002_F0030	0.04	0.8853036820450236
gene-SYNPCC7002_RS14820	SYNPCC7002_F0030	4	-0.5066793303622434
gene-SYNPCC7002_RS14820	SYNPCC7002_F0030	8	-0.8264483164596804
gene-SYNPCC7002_RS14820	SYNPCC7002_F0030	30	0.447823964776901
gene-SYNPCC7002_RS14825	SYNPCC7002_F0031	0.04	-0.5561592901768522
gene-SYNPCC7002_RS14825	SYNPCC7002_F0031	4	-0.7126149297506358
gene-SYNPCC7002_RS14825	SYNPCC7002_F0031	8	-0.2771420816077455
gene-SYNPCC7002_RS14825	SYNPCC7002_F0031	30	1.5459163015352324
gene-SYNPCC7002_RS14830	SYNPCC7002_F0032	0.04	1.1449977186429592
gene-SYNPCC7002_RS14830	SYNPCC7002_F0032	4	-0.882002643083909
gene-SYNPCC7002_RS14830	SYNPCC7002_F0032	8	-0.47984123923314626
gene-SYNPCC7002_RS14830	SYNPCC7002_F0032	30	0.21684616367408974
gene-SYNPCC7002_RS14835	SYNPCC7002_F0033	0.04	1.460470529796143
gene-SYNPCC7002_RS14835	SYNPCC7002_F0033	4	-1.1203282756075557
gene-SYNPCC7002_RS14835	SYNPCC7002_F0033	8	-0.3616839687740273
gene-SYNPCC7002_RS14835	SYNPCC7002_F0033	30	0.021541714585448277
gene-SYNPCC7002_RS14840	SYNPCC7002_F0034	0.04	1.3676727296556312
gene-SYNPCC7002_RS14840	SYNPCC7002_F0034	4	-0.8403936568837462
gene-SYNPCC7002_RS14840	SYNPCC7002_F0034	8	-0.765322721223473
gene-SYNPCC7002_RS14840	SYNPCC7002_F0034	30	0.2380436484515927
gene-SYNPCC7002_RS14845	SYNPCC7002_F0035	0.04	1.376324535671388
gene-SYNPCC7002_RS14845	SYNPCC7002_F0035	4	-0.830341618193745
gene-SYNPCC7002_RS14845	SYNPCC7002_F0035	8	-0.7870069789204386
gene-SYNPCC7002_RS14845	SYNPCC7002_F0035	30	0.24102406144279312
gene-SYNPCC7002_RS14850	SYNPCC7002_F0036	0.04	1.1232542627982356
gene-SYNPCC7002_RS14850	SYNPCC7002_F0036	4	-0.7372728114900577
gene-SYNPCC7002_RS14850	SYNPCC7002_F0036	8	-0.9010479672076114
gene-SYNPCC7002_RS14850	SYNPCC7002_F0036	30	0.5150665158994301
gene-SYNPCC7002_RS14855	SYNPCC7002_F0037	0.04	1.1415096082971758
gene-SYNPCC7002_RS14855	SYNPCC7002_F0037	4	-1.0568970519783132
gene-SYNPCC7002_RS14855	SYNPCC7002_F0037	8	-0.8113143167085228
gene-SYNPCC7002_RS14855	SYNPCC7002_F0037	30	0.7267017603896556
gene-SYNPCC7002_RS14860	SYNPCC7002_F0038	0.04	0.7696925956488808
gene-SYNPCC7002_RS14860	SYNPCC7002_F0038	4	-0.8037668003532373
gene-SYNPCC7002_RS14860	SYNPCC7002_F0038	8	-0.9715452188310768
gene-SYNPCC7002_RS14860	SYNPCC7002_F0038	30	1.0056194235354354
gene-SYNPCC7002_RS14865	SYNPCC7002_F0039	0.04	0.9537361907795471
gene-SYNPCC7002_RS14865	SYNPCC7002_F0039	4	-0.8187258692091489
gene-SYNPCC7002_RS14865	SYNPCC7002_F0039	8	-1.031358003829591
gene-SYNPCC7002_RS14865	SYNPCC7002_F0039	30	0.8963476822591951
gene-SYNPCC7002_RS14870	SYNPCC7002_F0040	0.04	1.3119692467717705
gene-SYNPCC7002_RS14870	SYNPCC7002_F0040	4	-0.9676231523200904
gene-SYNPCC7002_RS14870	SYNPCC7002_F0040	8	-0.6879936643365829
gene-SYNPCC7002_RS14870	SYNPCC7002_F0040	30	0.3436475698849052
gene-SYNPCC7002_RS14875	SYNPCC7002_F0041	0.04	1.0958920981272526
gene-SYNPCC7002_RS14875	SYNPCC7002_F0041	4	-0.8781469578914888
gene-SYNPCC7002_RS14875	SYNPCC7002_F0041	8	-0.95068371918811
gene-SYNPCC7002_RS14875	SYNPCC7002_F0041	30	0.7329385789523444
gene-SYNPCC7002_RS14880	SYNPCC7002_F0042	0.04	0.8665620265768814
gene-SYNPCC7002_RS14880	SYNPCC7002_F0042	4	-0.013733089174156629
gene-SYNPCC7002_RS14880	SYNPCC7002_F0042	8	-1.260255279802489
gene-SYNPCC7002_RS14880	SYNPCC7002_F0042	30	0.4074263423997761
gene-SYNPCC7002_RS14885	SYNPCC7002_F0043	0.04	0.7895340709888765
gene-SYNPCC7002_RS14885	SYNPCC7002_F0043	4	0.42324134597666957
gene-SYNPCC7002_RS14885	SYNPCC7002_F0043	8	0.2929291471836396
gene-SYNPCC7002_RS14885	SYNPCC7002_F0043	30	-1.5057045641491897
gene-SYNPCC7002_RS14890	SYNPCC7002_F0044	0.04	-1.0149435868843262
gene-SYNPCC7002_RS14890	SYNPCC7002_F0044	4	1.2190066565677893
gene-SYNPCC7002_RS14890	SYNPCC7002_F0044	8	0.23675911171042768
gene-SYNPCC7002_RS14890	SYNPCC7002_F0044	30	-0.440822181393879
gene-SYNPCC7002_RS14895	SYNPCC7002_F0045	0.04	-0.9861826331449195
gene-SYNPCC7002_RS14895	SYNPCC7002_F0045	4	1.0266588484099535
gene-SYNPCC7002_RS14895	SYNPCC7002_F0045	8	0.5952604639784
gene-SYNPCC7002_RS14895	SYNPCC7002_F0045	30	-0.6357366792434247
gene-SYNPCC7002_RS14900	SYNPCC7002_F0046	0.04	-0.2609138396820439
gene-SYNPCC7002_RS14900	SYNPCC7002_F0046	4	1.0694537085838403
gene-SYNPCC7002_RS14900	SYNPCC7002_F0046	8	0.364844384724092
gene-SYNPCC7002_RS14900	SYNPCC7002_F0046	30	-1.1733842536258905
gene-SYNPCC7002_RS14905	SYNPCC7002_F0047	0.04	-0.843793727352544
gene-SYNPCC7002_RS14905	SYNPCC7002_F0047	4	1.1283551644689063
gene-SYNPCC7002_RS14905	SYNPCC7002_F0047	8	-0.19877039666505478
gene-SYNPCC7002_RS14905	SYNPCC7002_F0047	30	-0.08579104045132148
gene-SYNPCC7002_RS14910	SYNPCC7002_F0048	0.04	-0.6155312334799807
gene-SYNPCC7002_RS14910	SYNPCC7002_F0048	4	0.8204529392695814
gene-SYNPCC7002_RS14910	SYNPCC7002_F0048	8	0.0842808491130787
gene-SYNPCC7002_RS14910	SYNPCC7002_F0048	30	-0.28920255490267116
gene-SYNPCC7002_RS14915	SYNPCC7002_F0049	0.04	1.3058911380384652
gene-SYNPCC7002_RS14915	SYNPCC7002_F0049	4	-0.7320632372529229
gene-SYNPCC7002_RS14915	SYNPCC7002_F0049	8	-0.8504721850883615
gene-SYNPCC7002_RS14915	SYNPCC7002_F0049	30	0.27664428430281796
gene-SYNPCC7002_RS14920	SYNPCC7002_F0050	0.04	0.1500410472853637
gene-SYNPCC7002_RS14920	SYNPCC7002_F0050	4	-8.056306336850991e-4
gene-SYNPCC7002_RS14920	SYNPCC7002_F0050	8	-1.1372336938529615
gene-SYNPCC7002_RS14920	SYNPCC7002_F0050	30	0.9879982772012827
gene-SYNPCC7002_RS14925	SYNPCC7002_F0051	0.04	0.13989695143276776
gene-SYNPCC7002_RS14925	SYNPCC7002_F0051	4	-0.45173757447912566
gene-SYNPCC7002_RS14925	SYNPCC7002_F0051	8	-1.0749274348591198
gene-SYNPCC7002_RS14925	SYNPCC7002_F0051	30	1.3867680579054786
gene-SYNPCC7002_RS14940	SYNPCC7002_F0053	0.04	-0.5388544993971651
gene-SYNPCC7002_RS14940	SYNPCC7002_F0053	4	0.5882698438911378
gene-SYNPCC7002_RS14940	SYNPCC7002_F0053	8	-0.5400754245551105
gene-SYNPCC7002_RS14940	SYNPCC7002_F0053	30	0.49066008006113676
gene-SYNPCC7002_RS14950	SYNPCC7002_F0054	0.04	0.6105389832793189
gene-SYNPCC7002_RS14950	SYNPCC7002_F0054	4	-0.6716453855836426
gene-SYNPCC7002_RS14950	SYNPCC7002_F0054	8	-0.8853126957922388
gene-SYNPCC7002_RS14950	SYNPCC7002_F0054	30	0.9464190980965601
gene-SYNPCC7002_RS14955	SYNPCC7002_F0055	0.04	1.1475154950654614
gene-SYNPCC7002_RS14955	SYNPCC7002_F0055	4	-0.802112994279184
gene-SYNPCC7002_RS14955	SYNPCC7002_F0055	8	-0.7810087198456529
gene-SYNPCC7002_RS14955	SYNPCC7002_F0055	30	0.43560621905937164
gene-SYNPCC7002_RS14965	SYNPCC7002_F0056	0.04	1.458724303285961
gene-SYNPCC7002_RS14965	SYNPCC7002_F0056	4	-0.6289743569658786
gene-SYNPCC7002_RS14965	SYNPCC7002_F0056	8	-1.0044047622721481
gene-SYNPCC7002_RS14965	SYNPCC7002_F0056	30	0.1746548159520682
gene-SYNPCC7002_RS14970	SYNPCC7002_F0057	0.04	1.5505830599485042
gene-SYNPCC7002_RS14970	SYNPCC7002_F0057	4	-0.4739712886909303
gene-SYNPCC7002_RS14970	SYNPCC7002_F0057	8	-0.8310044049918542
gene-SYNPCC7002_RS14970	SYNPCC7002_F0057	30	-0.24560736626571913
gene-SYNPCC7002_RS14975	SYNPCC7002_F0058	0.04	1.4768358648993125
gene-SYNPCC7002_RS14975	SYNPCC7002_F0058	4	-0.6955972065164233
gene-SYNPCC7002_RS14975	SYNPCC7002_F0058	8	-0.6131493662559125
gene-SYNPCC7002_RS14975	SYNPCC7002_F0058	30	-0.1680892921269757
gene-SYNPCC7002_RS14980	SYNPCC7002_F0059	0.04	1.5138811593491637
gene-SYNPCC7002_RS14980	SYNPCC7002_F0059	4	-0.3877347088578852
gene-SYNPCC7002_RS14980	SYNPCC7002_F0059	8	-0.8300828932996214
gene-SYNPCC7002_RS14980	SYNPCC7002_F0059	30	-0.2960635571916556
gene-SYNPCC7002_RS14985	SYNPCC7002_F0060	0.04	0.9660266949295427
gene-SYNPCC7002_RS14985	SYNPCC7002_F0060	4	-0.9621903164836391
gene-SYNPCC7002_RS14985	SYNPCC7002_F0060	8	-0.885755371728399
gene-SYNPCC7002_RS14985	SYNPCC7002_F0060	30	0.8819189932825018
gene-SYNPCC7002_RS14990	SYNPCC7002_F0061	0.04	1.22944321972439
gene-SYNPCC7002_RS14990	SYNPCC7002_F0061	4	-0.9084162969478138
gene-SYNPCC7002_RS14990	SYNPCC7002_F0061	8	-0.9566467657178337
gene-SYNPCC7002_RS14990	SYNPCC7002_F0061	30	0.6356198429412594
gene-SYNPCC7002_RS14995	SYNPCC7002_F0062	0.04	1.36273462334209
gene-SYNPCC7002_RS14995	SYNPCC7002_F0062	4	-0.8526760698218919
gene-SYNPCC7002_RS14995	SYNPCC7002_F0062	8	-0.7528708565844036
gene-SYNPCC7002_RS14995	SYNPCC7002_F0062	30	0.2428123030642032
gene-SYNPCC7002_RS15000	SYNPCC7002_F0063	0.04	0.5053779977397421
gene-SYNPCC7002_RS15000	SYNPCC7002_F0063	4	-0.5493748737557039
gene-SYNPCC7002_RS15000	SYNPCC7002_F0063	8	-0.8740952904608962
gene-SYNPCC7002_RS15000	SYNPCC7002_F0063	30	0.9180921664768674
gene-SYNPCC7002_RS15005	SYNPCC7002_F0064	0.04	1.1538695828520744
gene-SYNPCC7002_RS15005	SYNPCC7002_F0064	4	-0.5950969104105533
gene-SYNPCC7002_RS15005	SYNPCC7002_F0064	8	-1.1931850339459915
gene-SYNPCC7002_RS15005	SYNPCC7002_F0064	30	0.634412361504469
gene-SYNPCC7002_RS15010	SYNPCC7002_F0065	0.04	1.5341605410597898
gene-SYNPCC7002_RS15010	SYNPCC7002_F0065	4	-0.36728719356200457
gene-SYNPCC7002_RS15010	SYNPCC7002_F0065	8	-0.12789712345361196
gene-SYNPCC7002_RS15010	SYNPCC7002_F0065	30	-1.0389762240441767
gene-SYNPCC7002_RS15015	SYNPCC7002_F0066	0.04	1.490517774864426
gene-SYNPCC7002_RS15015	SYNPCC7002_F0066	4	-0.7266368400498218
gene-SYNPCC7002_RS15015	SYNPCC7002_F0066	8	-0.7660349353881911
gene-SYNPCC7002_RS15015	SYNPCC7002_F0066	30	0.0021540005735818726
gene-SYNPCC7002_RS15020	SYNPCC7002_F0067	0.04	1.3788630248119673
gene-SYNPCC7002_RS15020	SYNPCC7002_F0067	4	-0.5342966548228282
gene-SYNPCC7002_RS15020	SYNPCC7002_F0067	8	-0.8876668948998004
gene-SYNPCC7002_RS15020	SYNPCC7002_F0067	30	0.04310052491066092
gene-SYNPCC7002_RS15025	SYNPCC7002_F0068	0.04	1.511507492962383
gene-SYNPCC7002_RS15025	SYNPCC7002_F0068	4	-0.8134610755569601
gene-SYNPCC7002_RS15025	SYNPCC7002_F0068	8	-0.35142240074339487
gene-SYNPCC7002_RS15025	SYNPCC7002_F0068	30	-0.3466240166620286
gene-SYNPCC7002_RS15030	SYNPCC7002_F0069	0.04	1.5538709435211824
gene-SYNPCC7002_RS15030	SYNPCC7002_F0069	4	-0.560269729238965
gene-SYNPCC7002_RS15030	SYNPCC7002_F0069	8	-0.8076020182633115
gene-SYNPCC7002_RS15030	SYNPCC7002_F0069	30	-0.18599919601890244
gene-SYNPCC7002_RS15035	SYNPCC7002_F0070	0.04	1.2696153621824304
gene-SYNPCC7002_RS15035	SYNPCC7002_F0070	4	-0.7104204158253442
gene-SYNPCC7002_RS15035	SYNPCC7002_F0070	8	-0.8251575846078327
gene-SYNPCC7002_RS15035	SYNPCC7002_F0070	30	0.2659626382507387
gene-SYNPCC7002_RS15040	SYNPCC7002_F0071	0.04	0.9932067770287774
gene-SYNPCC7002_RS15040	SYNPCC7002_F0071	4	-0.9990682130148698
gene-SYNPCC7002_RS15040	SYNPCC7002_F0071	8	-0.6416414697841871
gene-SYNPCC7002_RS15040	SYNPCC7002_F0071	30	0.647502905770276
gene-SYNPCC7002_RS15050	SYNPCC7002_F0073	0.04	0.8476145508357288
gene-SYNPCC7002_RS15050	SYNPCC7002_F0073	4	-0.18582131844100397
gene-SYNPCC7002_RS15050	SYNPCC7002_F0073	8	-0.413606104929417
gene-SYNPCC7002_RS15050	SYNPCC7002_F0073	30	-0.24818712746530394
gene-SYNPCC7002_RS15055	SYNPCC7002_F0074	0.04	-0.1896350306028297
gene-SYNPCC7002_RS15055	SYNPCC7002_F0074	4	0.378616912970653
gene-SYNPCC7002_RS15055	SYNPCC7002_F0074	8	0.39901464540340525
gene-SYNPCC7002_RS15055	SYNPCC7002_F0074	30	-0.5879965277712311
gene-SYNPCC7002_RS15060	SYNPCC7002_F0075	0.04	0.5906178683772122
gene-SYNPCC7002_RS15060	SYNPCC7002_F0075	4	-0.5972763989791011
gene-SYNPCC7002_RS15060	SYNPCC7002_F0075	8	-0.047389066219825915
gene-SYNPCC7002_RS15060	SYNPCC7002_F0075	30	0.05404759682171732
gene-SYNPCC7002_RS15065	SYNPCC7002_F0076	0.04	-0.6499338664268325
gene-SYNPCC7002_RS15065	SYNPCC7002_F0076	4	-0.4857190032449893
