Geneid	alanine	arginine	asparagine	aspartic.acid	cysteine	glutamine	glutamic.acid	glycine	histidine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine
gene-SYNPCC7002_RS16760	3	3	2	2	0	0	3	3	2	2	2	4	0	4	5	5	5	0	1	4
gene-SYNPCC7002_RS13355	25	24	17	16	3	34	27	24	8	20	58	15	7	11	34	25	16	1	13	15
gene-SYNPCC7002_RS13360	17	20	4	13	3	21	9	18	3	16	29	5	5	8	11	11	10	6	5	13
gene-SYNPCC7002_RS13365	48	38	24	46	16	52	65	37	12	27	82	8	8	18	42	33	41	11	15	38
gene-SYNPCC7002_RS13370	13	18	6	11	1	9	18	8	3	12	13	22	7	4	7	6	5	0	4	10
gene-SYNPCC7002_RS13375	32	24	8	12	4	17	11	20	5	13	45	8	7	12	27	14	5	12	4	21
gene-SYNPCC7002_RS13380	15	13	3	9	2	7	16	11	2	11	15	11	5	4	4	9	8	0	1	25
gene-SYNPCC7002_RS13385	10	10	9	6	0	6	7	6	0	12	18	4	0	11	9	8	6	1	6	13
gene-SYNPCC7002_RS13390	48	24	31	37	7	25	30	30	15	29	59	27	5	27	26	20	26	12	21	30
gene-SYNPCC7002_RS13395	14	16	6	18	0	9	11	18	3	11	24	6	5	8	5	16	6	1	9	17
gene-SYNPCC7002_RS13400	36	18	22	19	2	35	28	30	0	23	39	20	1	7	13	17	28	7	7	31
gene-SYNPCC7002_RS13405	24	20	5	20	7	20	23	38	11	21	32	16	10	7	15	15	19	3	14	32
gene-SYNPCC7002_RS13410	21	14	18	14	3	37	18	13	10	20	28	13	3	24	27	13	23	5	13	19
gene-SYNPCC7002_RS13415	34	20	6	19	1	19	18	16	1	17	35	13	2	8	18	15	20	6	5	17
gene-SYNPCC7002_RS13420	7	1	3	6	3	5	5	2	1	6	4	6	0	1	2	2	6	4	0	4
gene-SYNPCC7002_RS13425	25	14	5	11	3	20	9	9	5	17	22	6	1	5	9	6	17	2	5	12
gene-SYNPCC7002_RS13430	3	5	1	6	2	2	11	7	6	9	7	6	2	5	7	7	3	3	2	4
gene-SYNPCC7002_RS13435	18	16	27	20	12	6	29	28	7	25	40	32	6	20	19	22	15	7	14	20
gene-SYNPCC7002_RS16765	3	8	1	3	2	2	0	5	5	3	3	3	0	4	2	7	2	3	1	2
gene-SYNPCC7002_RS13440	7	0	0	5	6	4	5	5	3	1	6	11	1	5	6	3	6	1	1	1
gene-SYNPCC7002_RS13445	19	13	9	11	0	11	18	23	8	16	20	6	4	10	12	18	11	3	8	12
gene-SYNPCC7002_RS13450	39	11	11	8	6	20	18	19	10	14	39	9	4	9	18	15	15	2	9	21
gene-SYNPCC7002_RS13460	34	22	31	23	2	36	29	25	0	26	48	9	5	13	11	31	36	1	4	30
gene-SYNPCC7002_RS13465	21	17	9	20	1	12	13	26	3	27	24	7	6	8	11	16	13	1	7	21
gene-SYNPCC7002_RS13470	15	15	11	14	5	14	12	18	9	9	41	10	1	10	9	13	10	5	4	19
gene-SYNPCC7002_RS17110	15	6	8	9	3	8	10	23	0	7	11	8	5	10	6	9	7	3	3	14
gene-SYNPCC7002_RS17115	30	9	9	19	0	10	17	21	1	16	24	17	1	9	8	17	15	0	10	24
gene-SYNPCC7002_RS13480	34	21	10	20	5	12	19	21	6	25	27	14	9	8	14	18	15	1	10	28
gene-SYNPCC7002_RS13485	23	8	5	9	3	17	14	18	3	13	34	11	3	5	15	11	13	5	4	22
gene-SYNPCC7002_RS13490	19	10	5	8	2	22	15	14	9	11	36	7	4	4	13	8	12	4	2	11
gene-SYNPCC7002_RS13495	20	9	7	8	1	9	17	15	1	13	31	10	4	4	10	8	16	3	6	19
gene-SYNPCC7002_RS13500	20	10	10	14	4	2	7	11	2	7	17	6	2	12	5	12	9	2	4	9
gene-SYNPCC7002_RS13505	20	9	7	6	5	18	5	10	5	7	20	5	0	5	13	13	9	2	4	11
gene-SYNPCC7002_RS13510	54	52	29	33	5	43	27	52	16	36	59	17	6	22	37	41	39	15	26	40
gene-SYNPCC7002_RS13515	11	6	3	4	2	5	2	15	2	7	25	0	2	11	6	5	8	14	6	11
gene-SYNPCC7002_RS16230	56	17	19	22	6	33	38	48	4	33	40	15	13	19	47	31	43	4	16	33
gene-SYNPCC7002_RS13525	59	27	23	40	4	25	38	60	14	34	50	24	5	27	43	33	43	14	32	47
gene-SYNPCC7002_RS13530	35	33	15	25	9	19	29	19	8	12	43	16	9	18	30	12	17	9	18	22
gene-SYNPCC7002_RS13535	38	19	16	16	0	14	16	22	3	41	48	12	5	21	8	24	21	2	15	23
gene-SYNPCC7002_RS13540	26	17	9	20	2	16	16	30	7	21	36	13	6	13	18	17	19	13	8	21
gene-SYNPCC7002_RS13550	33	19	16	16	5	29	17	17	6	18	45	18	5	12	25	10	16	10	11	19
gene-SYNPCC7002_RS13555	14	9	4	5	8	13	8	11	4	4	16	13	2	5	11	11	10	3	6	7
gene-SYNPCC7002_RS13560	22	7	6	3	1	4	3	19	1	4	24	3	1	11	4	10	11	2	2	10
gene-SYNPCC7002_RS13565	73	33	16	35	8	52	32	62	26	43	96	32	16	21	38	35	47	10	15	39
gene-SYNPCC7002_RS13570	55	19	23	30	0	36	17	42	3	23	51	10	4	16	22	30	35	5	9	35
gene-SYNPCC7002_RS13575	8	8	5	5	2	7	7	6	6	2	9	8	2	2	2	6	3	3	7	5
gene-SYNPCC7002_RS13580	12	4	2	1	0	2	7	10	0	9	17	4	2	11	5	6	4	4	7	12
gene-SYNPCC7002_RS13585	18	13	7	11	4	9	16	13	2	13	25	12	11	7	19	15	20	3	8	16
gene-SYNPCC7002_RS13590	11	6	7	12	2	6	18	12	4	9	17	7	2	6	12	8	4	5	11	14
gene-SYNPCC7002_RS13595	25	11	18	20	4	15	26	25	4	14	24	5	7	16	14	20	19	6	16	17
gene-SYNPCC7002_RS13600	14	7	3	8	1	10	19	13	0	11	13	10	1	4	8	1	7	7	11	12
gene-SYNPCC7002_RS13605	23	6	10	8	2	15	13	8	2	16	25	10	3	6	19	11	10	2	2	13
gene-SYNPCC7002_RS13610	59	13	13	14	4	8	13	63	7	33	56	7	13	42	16	34	23	16	9	40
gene-SYNPCC7002_RS13615	26	16	15	11	5	8	14	15	22	19	38	15	5	21	18	19	19	17	17	26
gene-SYNPCC7002_RS13620	5	5	2	2	1	1	1	7	3	1	11	2	2	5	7	6	3	4	2	3
gene-SYNPCC7002_RS13625	14	2	0	4	0	3	2	7	1	9	18	3	3	5	5	7	7	4	1	9
gene-SYNPCC7002_RS13630	16	1	0	4	0	3	2	9	1	9	14	3	0	7	4	7	7	2	0	5
gene-SYNPCC7002_RS13635	43	18	12	19	5	19	25	35	20	27	34	14	11	15	23	14	19	3	11	35
gene-SYNPCC7002_RS13640	15	11	6	11	2	12	17	22	11	5	16	4	4	11	14	10	15	6	7	17
gene-SYNPCC7002_RS13645	54	19	15	29	3	40	21	30	7	24	53	17	3	7	18	18	24	1	6	24
gene-SYNPCC7002_RS13650	2	4	2	5	0	5	6	7	1	3	6	4	2	4	2	1	7	0	0	6
gene-SYNPCC7002_RS13655	28	9	3	10	3	18	16	23	5	16	17	8	2	11	13	9	22	2	14	16
gene-SYNPCC7002_RS13660	94	28	26	15	0	40	48	33	8	32	47	28	6	11	76	42	46	5	12	55
gene-SYNPCC7002_RS13670	10	10	4	8	2	9	7	13	6	5	23	3	0	6	9	7	12	2	5	9
gene-SYNPCC7002_RS13675	33	23	12	14	7	32	25	18	11	24	53	8	4	12	25	22	21	6	12	18
gene-SYNPCC7002_RS17015	4	3	2	2	1	7	3	0	0	2	7	3	0	0	2	3	3	0	1	2
gene-SYNPCC7002_RS13685	25	11	5	10	2	12	16	28	6	21	24	9	4	6	19	9	19	2	7	20
gene-SYNPCC7002_RS13690	59	27	24	30	8	20	36	45	12	43	42	23	14	21	31	19	29	5	15	41
gene-SYNPCC7002_RS13695	68	19	12	17	5	24	34	33	5	28	43	21	8	24	26	19	27	5	9	26
gene-SYNPCC7002_RS13700	17	13	3	6	1	12	13	8	7	10	15	6	3	9	9	12	14	2	6	7
gene-SYNPCC7002_RS13705	5	3	2	2	0	4	3	5	1	1	5	3	1	5	6	5	5	3	4	2
gene-SYNPCC7002_RS13710	59	28	15	34	6	37	35	24	12	27	55	24	8	27	16	19	33	4	22	29
gene-SYNPCC7002_RS13715	38	18	8	13	1	21	19	41	7	21	42	12	7	7	22	19	18	3	8	36
gene-SYNPCC7002_RS13720	33	30	17	19	2	16	11	17	7	19	47	22	1	7	11	13	20	4	8	16
gene-SYNPCC7002_RS13725	16	11	7	9	4	7	6	17	3	8	41	5	6	30	17	9	7	13	5	14
gene-SYNPCC7002_RS13730	17	8	5	9	2	11	9	8	8	8	16	6	0	6	9	5	12	0	3	11
gene-SYNPCC7002_RS13735	23	8	7	11	0	8	10	13	2	7	27	7	5	11	10	8	6	2	9	11
gene-SYNPCC7002_RS13740	7	0	0	2	0	1	2	1	0	2	11	2	0	5	4	1	0	1	1	4
gene-SYNPCC7002_RS13745	31	27	10	19	8	17	27	29	17	23	34	14	10	18	20	14	21	4	8	26
gene-SYNPCC7002_RS13750	8	5	9	12	2	11	12	4	5	2	17	6	3	6	6	9	9	3	5	16
gene-SYNPCC7002_RS13755	24	9	2	6	4	8	7	25	4	16	46	8	6	18	11	17	10	13	7	20
gene-SYNPCC7002_RS13760	12	11	8	13	1	7	8	15	0	13	13	1	2	8	3	8	8	1	4	8
gene-SYNPCC7002_RS13790	47	33	23	33	0	41	28	38	11	55	88	15	10	21	20	40	28	3	15	33
gene-SYNPCC7002_RS13795	39	18	14	23	7	22	23	35	7	21	47	15	1	14	21	15	19	8	12	17
gene-SYNPCC7002_RS13800	32	10	8	19	5	22	13	22	16	15	36	10	2	11	22	12	12	5	13	19
gene-SYNPCC7002_RS13805	7	6	3	2	0	2	0	16	0	11	22	4	2	8	2	8	7	3	4	6
gene-SYNPCC7002_RS13810	73	20	13	30	1	24	68	29	1	28	50	31	3	11	44	22	48	7	6	33
gene-SYNPCC7002_RS13815	20	20	8	14	0	9	20	20	3	15	33	15	3	7	10	15	16	2	4	25
gene-SYNPCC7002_RS13820	48	26	14	29	8	33	32	26	11	19	50	29	6	23	25	19	21	17	15	25
gene-SYNPCC7002_RS13825	59	24	14	32	6	24	38	61	18	39	45	27	18	17	33	32	28	6	17	52
gene-SYNPCC7002_RS13830	69	47	18	29	8	71	39	54	8	43	100	12	9	22	37	31	46	14	21	26
gene-SYNPCC7002_RS13835	36	29	19	19	0	12	38	17	8	38	37	24	4	30	19	27	23	3	16	29
gene-SYNPCC7002_RS16770	4	5	0	3	0	2	9	4	0	2	5	2	0	3	0	4	3	0	0	3
gene-SYNPCC7002_RS13840	11	5	2	1	1	2	8	6	1	6	8	1	2	1	3	2	4	1	4	6
gene-SYNPCC7002_RS13845	7	4	3	4	0	7	3	3	0	8	11	4	1	5	3	8	4	1	0	5
gene-SYNPCC7002_RS13850	16	4	6	5	2	4	7	12	0	13	15	6	3	4	10	13	12	0	7	12
gene-SYNPCC7002_RS13860	10	11	3	7	1	8	6	5	5	10	15	11	2	5	6	7	5	3	4	5
gene-SYNPCC7002_RS13865	39	21	12	19	4	11	38	34	6	26	34	23	9	11	21	19	18	5	16	32
gene-SYNPCC7002_RS13870	28	21	4	18	6	12	17	26	12	17	36	18	10	14	16	15	19	1	9	17
gene-SYNPCC7002_RS13875	15	6	2	6	0	6	10	3	1	5	17	7	3	5	3	6	7	3	3	2
gene-SYNPCC7002_RS13880	12	15	6	6	4	6	6	19	23	12	28	5	3	21	17	17	4	14	8	10
gene-SYNPCC7002_RS13885	35	13	17	16	3	17	20	18	0	19	30	15	8	16	20	15	19	6	8	24
gene-SYNPCC7002_RS13890	34	24	16	31	6	18	32	49	8	28	45	23	8	12	18	29	33	6	13	27
gene-SYNPCC7002_RS13895	8	3	5	9	0	6	6	3	3	6	7	7	0	7	3	3	8	1	1	5
gene-SYNPCC7002_RS13900	58	19	28	47	2	18	27	69	2	26	56	11	3	34	15	44	47	6	21	36
gene-SYNPCC7002_RS13905	34	10	11	12	1	15	18	22	1	21	39	16	6	12	15	10	25	0	7	12
gene-SYNPCC7002_RS13910	32	22	11	23	3	26	23	16	6	29	38	12	9	14	16	15	22	4	8	26
gene-SYNPCC7002_RS13915	57	58	32	40	6	32	67	40	31	58	70	44	11	23	30	40	36	12	21	46
gene-SYNPCC7002_RS13920	8	7	3	5	1	18	7	7	1	6	21	4	0	4	5	8	10	2	4	1
gene-SYNPCC7002_RS13925	20	32	6	23	3	41	37	21	9	27	59	17	5	13	18	22	20	5	6	26
gene-SYNPCC7002_RS13930	39	30	16	28	4	20	45	34	19	26	49	29	18	21	28	20	21	16	41	24
gene-SYNPCC7002_RS13935	33	14	6	5	0	19	16	13	7	16	33	7	4	11	6	14	12	8	7	20
gene-SYNPCC7002_RS13940	10	0	5	2	0	3	4	12	0	12	28	1	0	8	6	4	12	1	1	9
gene-SYNPCC7002_RS13950	30	12	4	13	0	14	13	8	4	23	20	19	3	6	15	9	14	6	2	18
gene-SYNPCC7002_RS13955	4	2	1	3	1	4	9	3	0	5	4	3	0	5	4	5	5	1	3	11
gene-SYNPCC7002_RS13960	21	6	4	6	1	10	7	15	4	14	17	6	8	2	11	9	10	0	5	17
gene-SYNPCC7002_RS13965	33	15	13	17	5	14	18	31	10	24	47	12	6	12	21	11	25	6	5	18
gene-SYNPCC7002_RS13970	39	13	16	15	2	31	25	16	6	16	33	16	5	6	19	15	20	7	6	20
gene-SYNPCC7002_RS13975	10	9	10	16	5	15	21	16	1	11	24	6	1	12	18	18	17	0	14	11
gene-SYNPCC7002_RS13980	29	18	15	22	1	18	15	26	2	33	53	15	5	18	14	21	17	1	6	29
gene-SYNPCC7002_RS13985	24	25	15	20	8	23	29	29	9	24	49	9	4	18	24	23	24	6	17	15
gene-SYNPCC7002_RS13990	29	11	13	13	7	22	23	29	6	23	30	18	3	11	17	9	13	4	12	18
gene-SYNPCC7002_RS13995	23	15	10	11	2	7	6	22	19	17	31	13	4	17	21	21	18	16	11	15
gene-SYNPCC7002_RS14000	17	11	5	20	4	7	19	11	5	16	26	9	5	8	14	11	14	3	5	11
gene-SYNPCC7002_RS14005	21	16	20	27	4	19	32	19	7	36	45	25	6	18	15	12	17	2	8	22
gene-SYNPCC7002_RS14010	43	42	16	25	8	47	37	32	16	27	63	35	8	19	33	22	28	7	14	15
gene-SYNPCC7002_RS14015	14	9	2	1	2	7	3	9	4	15	17	7	3	15	5	6	11	2	2	13
gene-SYNPCC7002_RS14020	15	11	8	12	0	27	16	16	13	24	40	22	5	14	15	12	20	4	5	15
gene-SYNPCC7002_RS14025	16	22	10	16	1	12	23	20	8	17	34	16	10	8	10	13	19	3	5	20
gene-SYNPCC7002_RS14030	12	13	12	10	3	14	15	11	0	9	25	4	3	12	12	12	10	5	2	6
gene-SYNPCC7002_RS14035	29	20	22	29	2	30	24	36	11	19	50	13	5	20	17	17	26	2	13	30
gene-SYNPCC7002_RS14045	73	51	29	50	5	48	40	50	26	56	77	21	15	40	47	23	48	21	26	35
gene-SYNPCC7002_RS14050	6	4	2	6	0	2	5	6	0	10	8	5	0	2	2	7	5	0	1	6
gene-SYNPCC7002_RS14055	39	25	9	12	3	29	9	39	5	28	63	9	15	33	25	27	26	16	18	46
gene-SYNPCC7002_RS14060	52	14	8	4	2	15	8	38	1	33	75	7	9	15	25	18	23	15	6	32
gene-SYNPCC7002_RS14065	36	29	36	34	2	31	30	42	6	29	34	15	7	24	32	46	53	13	20	39
gene-SYNPCC7002_RS16240	29	16	34	19	5	19	20	26	5	23	35	12	7	19	12	28	26	7	15	14
gene-SYNPCC7002_RS14075	64	53	37	60	10	48	67	58	22	51	93	20	17	37	43	33	48	20	28	39
gene-SYNPCC7002_RS14080	4	5	5	2	2	4	4	12	5	2	9	5	1	4	4	5	8	0	3	1
gene-SYNPCC7002_RS14085	50	28	22	25	6	25	36	20	12	27	42	30	10	27	25	26	24	11	17	36
gene-SYNPCC7002_RS14090	56	39	16	36	7	27	28	41	11	33	60	23	9	13	28	25	45	5	29	34
gene-SYNPCC7002_RS14095	36	13	9	14	4	8	24	25	3	18	40	13	7	4	15	18	24	3	4	21
gene-SYNPCC7002_RS14100	22	9	6	14	3	22	8	16	5	16	28	8	2	4	12	10	12	3	3	12
gene-SYNPCC7002_RS14105	17	7	6	8	4	20	6	13	2	7	31	9	3	7	14	8	16	6	6	7
gene-SYNPCC7002_RS14110	25	11	7	9	1	20	11	18	4	12	33	6	7	10	7	13	17	3	5	8
gene-SYNPCC7002_RS14115	18	20	13	14	2	11	22	23	11	22	17	11	10	16	15	21	15	2	12	24
gene-SYNPCC7002_RS14120	52	23	23	23	9	11	33	49	8	40	38	25	12	13	24	23	25	5	13	43
gene-SYNPCC7002_RS14125	40	21	21	29	1	25	29	24	1	23	38	7	3	10	12	23	23	7	12	20
gene-SYNPCC7002_RS14130	7	4	4	5	1	4	4	4	0	10	10	4	3	1	5	6	1	1	3	2
gene-SYNPCC7002_RS14135	9	10	4	5	1	4	7	5	4	9	17	6	2	5	2	6	6	1	0	6
gene-SYNPCC7002_RS14140	80	36	33	55	14	38	43	69	15	31	66	22	20	37	46	32	57	32	37	39
gene-SYNPCC7002_RS16245	46	21	14	12	4	29	17	35	13	36	71	17	13	28	18	27	22	8	12	29
gene-SYNPCC7002_RS14150	28	34	16	18	7	39	31	27	12	18	50	13	1	8	18	34	19	14	13	41
gene-SYNPCC7002_RS14155	46	33	17	20	4	8	25	40	11	27	55	17	13	12	25	24	22	9	9	34
gene-SYNPCC7002_RS14160	18	10	7	17	5	12	15	18	8	9	26	8	3	9	11	8	16	0	8	17
gene-SYNPCC7002_RS14165	21	9	7	4	2	12	6	15	2	5	19	8	4	12	9	8	12	2	6	14
gene-SYNPCC7002_RS14170	30	8	6	5	3	11	6	36	4	22	40	10	10	18	11	9	14	4	8	26
gene-SYNPCC7002_RS14175	43	26	31	29	5	42	48	35	15	43	82	23	14	24	21	39	30	2	20	35
gene-SYNPCC7002_RS14180	8	5	4	0	4	9	3	12	4	6	16	4	5	2	22	8	12	2	0	4
gene-SYNPCC7002_RS14185	51	22	29	41	2	32	38	42	2	23	67	20	11	21	32	35	29	1	16	30
gene-SYNPCC7002_RS14190	48	23	17	36	5	17	36	35	17	29	51	33	8	17	17	18	19	10	17	18
gene-SYNPCC7002_RS14195	10	6	6	6	4	10	12	6	6	8	18	10	3	8	13	4	13	3	2	8
gene-SYNPCC7002_RS14205	81	67	35	69	18	37	66	67	33	63	103	72	8	32	43	55	48	18	39	45
gene-SYNPCC7002_RS14210	4	5	1	4	1	6	10	2	0	7	10	5	1	2	4	5	3	0	0	2
gene-SYNPCC7002_RS16780	9	8	2	5	0	9	8	8	3	3	14	9	1	6	4	12	4	3	4	7
gene-SYNPCC7002_RS17245	6	2	4	5	0	2	4	1	0	1	5	2	0	1	0	2	1	0	3	2
gene-SYNPCC7002_RS14225	26	9	10	13	2	6	15	15	1	20	29	16	4	6	9	16	12	1	5	18
gene-SYNPCC7002_RS16260	7	7	7	7	0	11	6	4	1	8	10	9	0	0	11	7	5	2	1	6
gene-SYNPCC7002_RS14235	39	24	21	29	5	18	48	35	5	29	52	30	5	29	21	23	26	5	16	21
gene-SYNPCC7002_RS14240	22	23	16	22	5	21	28	25	5	31	42	34	5	14	20	26	20	4	13	21
gene-SYNPCC7002_RS14245	37	29	22	26	5	24	36	24	8	38	45	32	8	21	22	19	33	6	18	18
gene-SYNPCC7002_RS14250	58	47	31	63	5	31	68	45	10	53	63	58	6	42	34	22	54	11	31	35
gene-SYNPCC7002_RS14255	10	17	16	14	4	20	18	8	14	22	36	21	5	17	15	23	13	6	18	6
gene-SYNPCC7002_RS14260	18	14	5	8	0	14	17	8	3	20	17	12	3	2	16	13	14	1	3	1
gene-SYNPCC7002_RS14265	48	28	8	28	6	24	25	41	14	27	43	28	9	12	22	23	22	9	16	37
gene-SYNPCC7002_RS14270	59	35	21	41	14	26	44	39	13	47	46	46	6	28	44	36	40	13	22	20
gene-SYNPCC7002_RS14275	9	3	2	1	0	2	3	2	2	3	3	5	0	0	2	4	2	0	3	3
gene-SYNPCC7002_RS14280	12	9	4	9	0	8	8	4	3	13	23	5	1	1	7	7	8	6	4	5
gene-SYNPCC7002_RS14285	6	2	1	4	1	6	7	3	0	9	7	4	2	2	6	5	6	1	0	3
gene-SYNPCC7002_RS14290	8	1	5	7	0	6	6	4	2	8	7	2	0	3	4	7	2	1	5	4
gene-SYNPCC7002_RS14295	3	10	4	10	0	5	3	3	1	7	4	6	0	3	7	3	4	2	4	8
gene-SYNPCC7002_RS14300	8	8	4	7	2	3	4	4	1	6	11	3	2	2	1	4	0	1	1	7
gene-SYNPCC7002_RS14305	19	14	5	10	0	12	19	19	4	13	23	19	5	3	2	16	15	3	6	17
gene-SYNPCC7002_RS14310	20	14	9	13	1	8	11	13	2	15	18	9	7	5	13	9	13	2	4	11
gene-SYNPCC7002_RS14315	2	3	2	4	1	6	3	5	0	3	3	10	2	1	3	6	4	0	0	2
gene-SYNPCC7002_RS14320	5	4	1	4	0	7	7	5	0	4	4	1	6	2	4	5	7	1	1	6
gene-SYNPCC7002_RS14325	14	11	3	9	1	6	8	7	1	8	17	3	1	7	9	9	4	2	7	6
gene-SYNPCC7002_RS14330	26	36	13	15	3	13	15	24	10	26	45	20	11	22	14	20	21	11	7	13
gene-SYNPCC7002_RS14335	29	2	3	2	0	4	3	26	6	15	34	3	9	14	11	13	11	1	4	13
gene-SYNPCC7002_RS14340	9	3	4	7	2	5	12	6	5	3	13	7	3	6	5	5	9	5	4	4
gene-SYNPCC7002_RS14345	19	11	6	11	5	4	19	14	2	8	17	8	7	8	16	10	11	6	5	19
gene-SYNPCC7002_RS14350	19	8	8	13	0	7	24	20	8	13	23	10	6	14	18	14	11	5	12	14
gene-SYNPCC7002_RS14355	21	2	6	2	2	3	3	19	1	19	12	4	3	8	9	11	16	5	1	21
gene-SYNPCC7002_RS14360	20	19	14	25	6	15	25	21	7	29	33	8	9	15	8	13	17	4	5	24
gene-SYNPCC7002_RS14365	14	9	7	11	0	14	16	3	3	12	16	9	2	5	6	10	11	2	4	11
gene-SYNPCC7002_RS14370	11	9	4	11	1	10	12	6	2	7	18	7	0	7	6	14	5	0	1	0
gene-SYNPCC7002_RS14375	23	15	12	13	8	16	19	26	8	20	41	21	7	7	14	18	14	6	13	26
gene-SYNPCC7002_RS14380	12	5	2	3	1	6	7	6	3	3	15	10	1	8	4	11	6	0	2	3
gene-SYNPCC7002_RS14385	8	4	4	4	0	10	11	8	3	6	18	10	4	4	4	12	5	0	3	13
gene-SYNPCC7002_RS14390	9	5	5	8	0	5	4	3	2	6	6	10	0	4	2	6	5	3	10	6
gene-SYNPCC7002_RS14395	7	3	1	6	2	3	4	5	0	9	11	11	0	6	4	6	9	1	5	3
gene-SYNPCC7002_RS14400	27	23	10	15	4	19	21	22	7	17	44	23	2	15	17	15	12	3	14	14
gene-SYNPCC7002_RS14405	11	14	12	9	6	9	15	10	8	13	21	14	4	6	7	5	10	3	9	5
gene-SYNPCC7002_RS14410	14	12	8	10	3	16	9	17	9	19	28	15	3	19	15	25	13	4	4	16
gene-SYNPCC7002_RS14415	16	11	11	8	4	12	15	18	7	16	23	14	3	11	13	22	10	5	16	15
gene-SYNPCC7002_RS14420	23	16	13	15	5	18	22	27	8	10	39	19	4	17	10	30	23	0	12	17
gene-SYNPCC7002_RS14425	70	53	37	53	7	61	75	49	24	62	125	56	11	37	37	59	52	21	33	50
gene-SYNPCC7002_RS14430	42	48	25	34	12	52	48	47	19	36	89	39	10	30	24	52	32	10	25	39
gene-SYNPCC7002_RS14435	4	5	5	4	1	9	5	3	4	7	8	4	2	3	7	4	3	2	4	3
gene-SYNPCC7002_RS14440	18	25	14	18	4	30	20	8	8	21	39	13	3	15	16	19	17	4	12	15
gene-SYNPCC7002_RS14445	45	29	31	34	7	55	56	21	14	33	69	72	2	17	36	47	35	8	20	24
gene-SYNPCC7002_RS16505	6	6	6	2	0	1	3	2	2	6	12	6	2	2	5	3	3	3	3	2
gene-SYNPCC7002_RS14455	9	9	9	13	0	4	5	3	4	13	24	6	0	4	4	8	5	2	6	2
gene-SYNPCC7002_RS14460	4	0	3	4	0	3	8	4	0	3	9	8	1	3	7	3	2	0	5	4
gene-SYNPCC7002_RS14465	7	8	5	3	2	4	7	4	2	6	9	7	1	4	7	7	10	2	3	3
gene-SYNPCC7002_RS14470	19	19	19	18	3	13	10	17	8	23	33	19	5	8	7	23	20	5	8	16
gene-SYNPCC7002_RS16785	9	8	1	7	0	7	10	4	4	14	7	6	1	7	6	9	6	3	6	5
gene-SYNPCC7002_RS14480	27	11	3	14	0	6	11	9	5	17	20	13	4	5	12	20	12	3	3	16
gene-SYNPCC7002_RS14485	12	7	6	8	0	5	9	4	1	4	4	10	4	2	9	5	4	2	4	2
gene-SYNPCC7002_RS14490	14	5	3	5	2	5	6	11	3	6	11	7	1	3	9	7	9	3	4	7
gene-SYNPCC7002_RS14495	9	8	4	8	5	3	11	5	1	5	9	1	2	6	6	6	10	3	8	3
gene-SYNPCC7002_RS14500	7	4	1	5	0	2	2	3	6	5	5	3	0	4	8	0	3	0	1	5
gene-SYNPCC7002_RS14505	26	3	5	19	3	8	14	12	3	12	11	6	3	11	4	6	10	6	12	8
gene-SYNPCC7002_RS14510	13	3	7	8	2	5	11	3	3	7	12	4	2	3	5	1	10	3	6	4
gene-SYNPCC7002_RS16790	5	3	4	1	0	4	7	2	1	3	8	5	0	1	2	1	3	1	3	1
gene-SYNPCC7002_RS14515	10	11	2	5	2	5	10	10	2	7	15	7	2	3	9	5	20	4	6	6
gene-SYNPCC7002_RS14520	10	2	1	6	1	4	6	3	3	5	7	4	1	4	6	2	7	0	1	2
gene-SYNPCC7002_RS14525	7	4	4	3	0	4	8	3	1	5	11	11	1	3	5	4	3	0	1	6
gene-SYNPCC7002_RS14530	30	17	18	19	3	25	27	11	6	19	28	33	1	11	23	23	20	6	10	16
gene-SYNPCC7002_RS16510	24	19	2	11	7	15	12	25	15	14	19	10	2	13	14	15	23	6	10	13
gene-SYNPCC7002_RS16795	5	15	4	2	1	8	6	8	3	7	6	7	0	4	6	4	8	4	4	6
gene-SYNPCC7002_RS14545	6	3	6	3	0	5	8	6	2	8	11	4	0	3	2	5	3	1	2	7
gene-SYNPCC7002_RS14550	16	12	9	22	0	13	26	7	3	15	27	14	4	1	17	32	16	0	7	11
gene-SYNPCC7002_RS14555	20	17	5	9	0	8	21	18	2	27	29	16	6	4	9	9	8	2	7	16
gene-SYNPCC7002_RS14560	28	13	17	18	4	17	10	27	8	23	42	8	3	18	18	19	23	8	11	28
gene-SYNPCC7002_RS14570	29	11	30	19	3	19	22	13	8	29	27	38	5	16	7	23	8	2	23	5
gene-SYNPCC7002_RS14575	13	9	16	11	4	13	15	13	5	9	22	24	7	12	9	21	6	4	16	9
gene-SYNPCC7002_RS14580	11	8	4	6	0	7	9	6	0	5	16	5	4	0	1	13	5	1	0	4
gene-SYNPCC7002_RS14585	7	8	3	2	2	8	9	10	1	7	12	11	3	4	6	7	5	2	3	5
gene-SYNPCC7002_RS16900	31	20	14	16	0	27	30	6	3	20	40	17	6	7	18	15	19	1	7	15
gene-SYNPCC7002_RS16905	18	14	11	12	2	21	16	6	0	13	18	5	1	4	4	4	11	2	3	5
gene-SYNPCC7002_RS16805	9	9	0	0	4	0	0	10	0	0	12	0	0	5	4	15	0	1	0	15
gene-SYNPCC7002_RS16810	8	13	0	0	3	0	1	12	0	1	4	0	0	7	6	16	0	4	0	19
