Geneid	signal	type	name	locus_tag	old_locus_tag	product	is.de
gene-SYNPCC7002_RS12260	No SP	protein_coding	SYNPCC7002_RS12260	SYNPCC7002_RS12260	SYNPCC7002_A2471	tetratricopeptide repeat protein	TRUE
gene-SYNPCC7002_RS12265	No SP	protein_coding	SYNPCC7002_RS12265	SYNPCC7002_RS12265	SYNPCC7002_A2472	ribonuclease HII	TRUE
gene-SYNPCC7002_RS12270	No SP	protein_coding	scpB	SYNPCC7002_RS12270	SYNPCC7002_A2473	SMC-Scp complex subunit ScpB	FALSE
gene-SYNPCC7002_RS12275	No SP	protein_coding	SYNPCC7002_RS12275	SYNPCC7002_RS12275	SYNPCC7002_A2474	glycosyltransferase family 1 protein	TRUE
gene-SYNPCC7002_RS12280	No SP	protein_coding	SYNPCC7002_RS12280	SYNPCC7002_RS12280	SYNPCC7002_A2475	hypothetical protein	FALSE
gene-SYNPCC7002_RS16735	No SP	protein_coding	SYNPCC7002_RS16735	SYNPCC7002_RS16735	NA	hypothetical protein	TRUE
gene-SYNPCC7002_RS12285	No SP	protein_coding	chlP	SYNPCC7002_RS12285	SYNPCC7002_A2476	geranylgeranyl reductase	TRUE
gene-SYNPCC7002_RS12290	No SP	protein_coding	SYNPCC7002_RS12290	SYNPCC7002_RS12290	SYNPCC7002_A2477	sensor domain-containing diguanylate cyclase	TRUE
gene-SYNPCC7002_RS12295	No SP	protein_coding	SYNPCC7002_RS12295	SYNPCC7002_RS12295	SYNPCC7002_A2478	divalent-cation tolerance protein CutA	TRUE
gene-SYNPCC7002_RS12300	No SP	protein_coding	SYNPCC7002_RS12300	SYNPCC7002_RS12300	SYNPCC7002_A2479	phosphatidate cytidylyltransferase	TRUE
gene-SYNPCC7002_RS12305	No SP	protein_coding	SYNPCC7002_RS12305	SYNPCC7002_RS12305	SYNPCC7002_A2480	DUF1815 family protein	TRUE
gene-SYNPCC7002_RS12310	No SP	protein_coding	SYNPCC7002_RS12310	SYNPCC7002_RS12310	SYNPCC7002_A2481	DUF4281 domain-containing protein	TRUE
gene-SYNPCC7002_RS12315	No SP	protein_coding	SYNPCC7002_RS12315	SYNPCC7002_RS12315	SYNPCC7002_A2482	hypothetical protein	TRUE
gene-SYNPCC7002_RS12320	No SP	protein_coding	SYNPCC7002_RS12320	SYNPCC7002_RS12320	SYNPCC7002_A2483	hypothetical protein	TRUE
gene-SYNPCC7002_RS12325	No SP	protein_coding	SYNPCC7002_RS12325	SYNPCC7002_RS12325	SYNPCC7002_A2484	hypothetical protein	TRUE
gene-SYNPCC7002_RS12330	No SP	protein_coding	SYNPCC7002_RS12330	SYNPCC7002_RS12330	SYNPCC7002_A2485	PIN domain-containing protein	TRUE
gene-SYNPCC7002_RS12335	No SP	protein_coding	SYNPCC7002_RS12335	SYNPCC7002_RS12335	SYNPCC7002_A2486	hypothetical protein	TRUE
gene-SYNPCC7002_RS12340	No SP	protein_coding	argH	SYNPCC7002_RS12340	SYNPCC7002_A2487	argininosuccinate lyase	TRUE
gene-SYNPCC7002_RS12345	No SP	protein_coding	carB	SYNPCC7002_RS12345	SYNPCC7002_A2488	carbamoyl-phosphate synthase large subunit	TRUE
gene-SYNPCC7002_RS12350	No SP	protein_coding	alr	SYNPCC7002_RS12350	SYNPCC7002_A2489	alanine racemase	TRUE
gene-SYNPCC7002_RS12355	No SP	protein_coding	SYNPCC7002_RS12355	SYNPCC7002_RS12355	SYNPCC7002_A2490	transglutaminase	TRUE
gene-SYNPCC7002_RS12360	No SP	protein_coding	yqeK	SYNPCC7002_RS12360	SYNPCC7002_A2491	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) YqeK	TRUE
gene-SYNPCC7002_RS12365	No SP	protein_coding	SYNPCC7002_RS12365	SYNPCC7002_RS12365	SYNPCC7002_A2492	phosphate-starvation-inducible PsiE family protein	TRUE
gene-SYNPCC7002_RS12370	No SP	protein_coding	SYNPCC7002_RS12370	SYNPCC7002_RS12370	SYNPCC7002_A2493	Mo-dependent nitrogenase C-terminal domain-containing protein	TRUE
gene-SYNPCC7002_RS12375	No SP	protein_coding	SYNPCC7002_RS12375	SYNPCC7002_RS12375	SYNPCC7002_A2494	insulinase family protein	TRUE
gene-SYNPCC7002_RS12380	No SP	protein_coding	SYNPCC7002_RS12380	SYNPCC7002_RS12380	SYNPCC7002_A2495	pyridoxamine 5'-phosphate oxidase family protein	TRUE
gene-SYNPCC7002_RS12385	No SP	protein_coding	SYNPCC7002_RS12385	SYNPCC7002_RS12385	SYNPCC7002_A2497	secondary thiamine-phosphate synthase enzyme YjbQ	TRUE
gene-SYNPCC7002_RS12390	No SP	protein_coding	SYNPCC7002_RS12390	SYNPCC7002_RS12390	SYNPCC7002_A2496	gamma carbonic anhydrase family protein	TRUE
gene-SYNPCC7002_RS12395	No SP	protein_coding	SYNPCC7002_RS12395	SYNPCC7002_RS12395	SYNPCC7002_A2498	transcriptional repressor	TRUE
gene-SYNPCC7002_RS12400	No SP	protein_coding	SYNPCC7002_RS12400	SYNPCC7002_RS12400	SYNPCC7002_A2499	metal ABC transporter permease	TRUE
gene-SYNPCC7002_RS12405	No SP	protein_coding	SYNPCC7002_RS12405	SYNPCC7002_RS12405	SYNPCC7002_A2500	metal ABC transporter ATP-binding protein	TRUE
gene-SYNPCC7002_RS12410	Sec/SPII	protein_coding	SYNPCC7002_RS12410	SYNPCC7002_RS12410	SYNPCC7002_A2501	zinc ABC transporter substrate-binding protein	TRUE
gene-SYNPCC7002_RS12415	No SP	protein_coding	SYNPCC7002_RS12415	SYNPCC7002_RS12415	SYNPCC7002_A2502	class I SAM-dependent methyltransferase	TRUE
gene-SYNPCC7002_RS16200	No SP	protein_coding	SYNPCC7002_RS16200	SYNPCC7002_RS16200	SYNPCC7002_A2503	hypothetical protein	TRUE
gene-SYNPCC7002_RS16205	No SP	protein_coding	SYNPCC7002_RS16205	SYNPCC7002_RS16205	SYNPCC7002_A2504	PAS domain S-box protein	TRUE
gene-SYNPCC7002_RS12430	No SP	protein_coding	carA	SYNPCC7002_RS12430	SYNPCC7002_A2505	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	TRUE
gene-SYNPCC7002_RS12435	No SP	protein_coding	dprA	SYNPCC7002_RS12435	SYNPCC7002_A2506	DNA-processing protein DprA	TRUE
gene-SYNPCC7002_RS12440	Sec/SPII	protein_coding	SYNPCC7002_RS12440	SYNPCC7002_RS12440	SYNPCC7002_A2507	Fe(3+) ABC transporter substrate-binding protein	TRUE
gene-SYNPCC7002_RS12445	No SP	protein_coding	SYNPCC7002_RS12445	SYNPCC7002_RS12445	SYNPCC7002_A2508	heme oxygenase (biliverdin-producing)	TRUE
gene-SYNPCC7002_RS12450	Sec/SPII	protein_coding	SYNPCC7002_RS12450	SYNPCC7002_RS12450	SYNPCC7002_A2509	S-layer homology domain-containing protein	TRUE
gene-SYNPCC7002_RS12460	No SP	protein_coding	SYNPCC7002_RS12460	SYNPCC7002_RS12460	SYNPCC7002_A2511	ferredoxin-thioredoxin reductase variable chain	TRUE
gene-SYNPCC7002_RS16485	No SP	protein_coding	SYNPCC7002_RS16485	SYNPCC7002_RS16485	SYNPCC7002_A2512	chaperone DnaJ domain-containing protein	FALSE
gene-SYNPCC7002_RS12465	No SP	protein_coding	SYNPCC7002_RS12465	SYNPCC7002_RS12465	SYNPCC7002_A2513	hydantoinase B/oxoprolinase family protein	TRUE
gene-SYNPCC7002_RS12470	No SP	protein_coding	SYNPCC7002_RS12470	SYNPCC7002_RS12470	SYNPCC7002_A2514	pentapeptide repeat-containing protein	TRUE
gene-SYNPCC7002_RS12475	No SP	protein_coding	SYNPCC7002_RS12475	SYNPCC7002_RS12475	SYNPCC7002_A2515	RtcB family protein	TRUE
gene-SYNPCC7002_RS12480	No SP	protein_coding	argB	SYNPCC7002_RS12480	SYNPCC7002_A2516	acetylglutamate kinase	TRUE
gene-SYNPCC7002_RS12485	No SP	protein_coding	SYNPCC7002_RS12485	SYNPCC7002_RS12485	SYNPCC7002_A2517	shikimate kinase	TRUE
gene-SYNPCC7002_RS12490	No SP	protein_coding	SYNPCC7002_RS12490	SYNPCC7002_RS12490	SYNPCC7002_A2518	lipopolysaccharide assembly protein LapA domain-containing protein	TRUE
gene-SYNPCC7002_RS12495	No SP	protein_coding	SYNPCC7002_RS12495	SYNPCC7002_RS12495	SYNPCC7002_A2519	bifunctional sterol desaturase/short chain dehydrogenase	TRUE
gene-SYNPCC7002_RS12500	No SP	protein_coding	SYNPCC7002_RS12500	SYNPCC7002_RS12500	SYNPCC7002_A2520	hypothetical protein	TRUE
gene-SYNPCC7002_RS12505	No SP	protein_coding	SYNPCC7002_RS12505	SYNPCC7002_RS12505	SYNPCC7002_A2521	DUF561 domain-containing protein	TRUE
gene-SYNPCC7002_RS12510	No SP	protein_coding	SYNPCC7002_RS12510	SYNPCC7002_RS12510	SYNPCC7002_A2522	ferredoxin	TRUE
gene-SYNPCC7002_RS12515	No SP	protein_coding	SYNPCC7002_RS12515	SYNPCC7002_RS12515	SYNPCC7002_A2523	response regulator transcription factor	TRUE
gene-SYNPCC7002_RS12525	No SP	protein_coding	SYNPCC7002_RS12525	SYNPCC7002_RS12525	SYNPCC7002_A2525	competence/damage-inducible protein A	TRUE
gene-SYNPCC7002_RS16740	No SP	protein_coding	SYNPCC7002_RS16740	SYNPCC7002_RS16740	SYNPCC7002_A2526	hypothetical protein	TRUE
gene-SYNPCC7002_RS12530	No SP	protein_coding	aroQ	SYNPCC7002_RS12530	SYNPCC7002_A2527	type II 3-dehydroquinate dehydratase	TRUE
gene-SYNPCC7002_RS12535	No SP	protein_coding	SYNPCC7002_RS12535	SYNPCC7002_RS12535	SYNPCC7002_A2528	DUF4340 domain-containing protein	TRUE
gene-SYNPCC7002_RS12540	No SP	protein_coding	hisH	SYNPCC7002_RS12540	SYNPCC7002_A2529	imidazole glycerol phosphate synthase subunit HisH	TRUE
gene-SYNPCC7002_RS12550	Sec/SPI	protein_coding	SYNPCC7002_RS12550	SYNPCC7002_RS12550	SYNPCC7002_A2531	hypothetical protein	TRUE
gene-SYNPCC7002_RS12555	No SP	protein_coding	SYNPCC7002_RS12555	SYNPCC7002_RS12555	SYNPCC7002_A2532	hypothetical protein	TRUE
gene-SYNPCC7002_RS12560	Sec/SPII	protein_coding	psb27	SYNPCC7002_RS12560	SYNPCC7002_A2533	photosystem II protein Psb27	TRUE
gene-SYNPCC7002_RS12565	No SP	protein_coding	SYNPCC7002_RS12565	SYNPCC7002_RS12565	SYNPCC7002_A2534	response regulator	TRUE
gene-SYNPCC7002_RS12570	No SP	protein_coding	SYNPCC7002_RS12570	SYNPCC7002_RS12570	SYNPCC7002_A2535	hypothetical protein	TRUE
gene-SYNPCC7002_RS12575	No SP	protein_coding	gatB	SYNPCC7002_RS12575	SYNPCC7002_A2536	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	TRUE
gene-SYNPCC7002_RS12580	No SP	protein_coding	aroH	SYNPCC7002_RS12580	SYNPCC7002_A2537	chorismate mutase	TRUE
gene-SYNPCC7002_RS12585	No SP	protein_coding	sppA	SYNPCC7002_RS12585	SYNPCC7002_A2538	signal peptide peptidase SppA	TRUE
gene-SYNPCC7002_RS12590	No SP	protein_coding	SYNPCC7002_RS12590	SYNPCC7002_RS12590	SYNPCC7002_A2539	DMT family transporter	TRUE
gene-SYNPCC7002_RS12595	No SP	protein_coding	SYNPCC7002_RS12595	SYNPCC7002_RS12595	SYNPCC7002_A2540	alpha/beta hydrolase	TRUE
gene-SYNPCC7002_RS12600	No SP	protein_coding	SYNPCC7002_RS12600	SYNPCC7002_RS12600	SYNPCC7002_A2541	NAD(P)H-quinone oxidoreductase subunit H	TRUE
gene-SYNPCC7002_RS12605	No SP	protein_coding	rnc	SYNPCC7002_RS12605	SYNPCC7002_A2542	ribonuclease III	TRUE
gene-SYNPCC7002_RS12610	No SP	protein_coding	SYNPCC7002_RS12610	SYNPCC7002_RS12610	SYNPCC7002_A2543	AarF/ABC1/UbiB kinase family protein	TRUE
gene-SYNPCC7002_RS12615	No SP	protein_coding	SYNPCC7002_RS12615	SYNPCC7002_RS12615	SYNPCC7002_A2544	hypothetical protein	FALSE
gene-SYNPCC7002_RS12620	No SP	protein_coding	SYNPCC7002_RS12620	SYNPCC7002_RS12620	SYNPCC7002_A2545	glycosyltransferase family 39 protein	TRUE
gene-SYNPCC7002_RS12625	No SP	protein_coding	topA	SYNPCC7002_RS12625	SYNPCC7002_A2546	type I DNA topoisomerase	TRUE
gene-SYNPCC7002_RS12630	No SP	protein_coding	SYNPCC7002_RS12630	SYNPCC7002_RS12630	SYNPCC7002_A2547	NAD(P)H-quinone oxidoreductase subunit N	TRUE
gene-SYNPCC7002_RS12635	No SP	protein_coding	SYNPCC7002_RS12635	SYNPCC7002_RS12635	SYNPCC7002_A2548	(2Fe-2S) ferredoxin domain-containing protein	TRUE
gene-SYNPCC7002_RS12640	No SP	protein_coding	SYNPCC7002_RS12640	SYNPCC7002_RS12640	SYNPCC7002_A2549	adenine phosphoribosyltransferase	TRUE
gene-SYNPCC7002_RS12645	No SP	protein_coding	SYNPCC7002_RS12645	SYNPCC7002_RS12645	SYNPCC7002_A2550	ABC transporter permease	TRUE
gene-SYNPCC7002_RS12650	No SP	protein_coding	SYNPCC7002_RS12650	SYNPCC7002_RS12650	SYNPCC7002_A2551	zinc ribbon domain-containing protein	TRUE
gene-SYNPCC7002_RS12655	No SP	protein_coding	SYNPCC7002_RS12655	SYNPCC7002_RS12655	SYNPCC7002_A2552	efflux RND transporter periplasmic adaptor subunit	TRUE
gene-SYNPCC7002_RS12660	Sec/SPI	protein_coding	SYNPCC7002_RS12660	SYNPCC7002_RS12660	SYNPCC7002_A2553	tetratricopeptide repeat protein	TRUE
gene-SYNPCC7002_RS12665	No SP	protein_coding	SYNPCC7002_RS12665	SYNPCC7002_RS12665	SYNPCC7002_A2554	ABC transporter ATP-binding protein	TRUE
gene-SYNPCC7002_RS12670	No SP	protein_coding	SYNPCC7002_RS12670	SYNPCC7002_RS12670	SYNPCC7002_A2555	DUF4922 domain-containing protein	TRUE
gene-SYNPCC7002_RS12675	No SP	protein_coding	SYNPCC7002_RS12675	SYNPCC7002_RS12675	SYNPCC7002_A2556	M23 family metallopeptidase	TRUE
gene-SYNPCC7002_RS12680	No SP	protein_coding	SYNPCC7002_RS12680	SYNPCC7002_RS12680	SYNPCC7002_A2557	folate/biopterin family MFS transporter	TRUE
gene-SYNPCC7002_RS12685	No SP	protein_coding	SYNPCC7002_RS12685	SYNPCC7002_RS12685	SYNPCC7002_A2558	transaldolase	TRUE
gene-SYNPCC7002_RS12690	No SP	protein_coding	fabD	SYNPCC7002_RS12690	SYNPCC7002_A2559	ACP S-malonyltransferase	TRUE
gene-SYNPCC7002_RS12695	No SP	protein_coding	SYNPCC7002_RS12695	SYNPCC7002_RS12695	SYNPCC7002_A2560	histidine phosphatase family protein	TRUE
gene-SYNPCC7002_RS12700	No SP	protein_coding	folK	SYNPCC7002_RS12700	SYNPCC7002_A2561	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	TRUE
gene-SYNPCC7002_RS12705	Sec/SPI	protein_coding	SYNPCC7002_RS12705	SYNPCC7002_RS12705	SYNPCC7002_A2562	tetratricopeptide repeat protein	TRUE
gene-SYNPCC7002_RS16490	No SP	protein_coding	SYNPCC7002_RS16490	SYNPCC7002_RS16490	SYNPCC7002_A2563	metallothionein	TRUE
gene-SYNPCC7002_RS12720	No SP	protein_coding	gmd	SYNPCC7002_RS12720	SYNPCC7002_A2565	GDP-mannose 4,6-dehydratase	TRUE
gene-SYNPCC7002_RS12725	No SP	protein_coding	SYNPCC7002_RS12725	SYNPCC7002_RS12725	SYNPCC7002_A2566	branched-chain amino acid ABC transporter permease	TRUE
gene-SYNPCC7002_RS12730	No SP	protein_coding	SYNPCC7002_RS12730	SYNPCC7002_RS12730	SYNPCC7002_A2567	DUF751 family protein	TRUE
gene-SYNPCC7002_RS12735	No SP	protein_coding	SYNPCC7002_RS12735	SYNPCC7002_RS12735	SYNPCC7002_A2568	peptide ligase PGM1-related protein	FALSE
gene-SYNPCC7002_RS12740	No SP	protein_coding	SYNPCC7002_RS12740	SYNPCC7002_RS12740	SYNPCC7002_A2569	succinate dehydrogenase/fumarate reductase flavoprotein subunit	TRUE
gene-SYNPCC7002_RS12745	No SP	protein_coding	SYNPCC7002_RS12745	SYNPCC7002_RS12745	SYNPCC7002_A2570	4Fe-4S ferredoxin	TRUE
gene-SYNPCC7002_RS12750	No SP	protein_coding	SYNPCC7002_RS12750	SYNPCC7002_RS12750	SYNPCC7002_A2571	AAA family ATPase	TRUE
gene-SYNPCC7002_RS12755	Sec/SPII	protein_coding	SYNPCC7002_RS12755	SYNPCC7002_RS12755	SYNPCC7002_A2573	MG2 domain-containing protein	TRUE
gene-SYNPCC7002_RS12760	No SP	protein_coding	SYNPCC7002_RS12760	SYNPCC7002_RS12760	SYNPCC7002_A2572	hypothetical protein	TRUE
gene-SYNPCC7002_RS12765	No SP	protein_coding	SYNPCC7002_RS12765	SYNPCC7002_RS12765	SYNPCC7002_A2574	mechanosensitive ion channel	TRUE
gene-SYNPCC7002_RS12770	No SP	protein_coding	SYNPCC7002_RS12770	SYNPCC7002_RS12770	SYNPCC7002_A2575	GAF domain-containing sensor histidine kinase	TRUE
gene-SYNPCC7002_RS12775	No SP	protein_coding	SYNPCC7002_RS12775	SYNPCC7002_RS12775	SYNPCC7002_A2576	hypothetical protein	TRUE
gene-SYNPCC7002_RS12780	Sec/SPI	protein_coding	SYNPCC7002_RS12780	SYNPCC7002_RS12780	SYNPCC7002_A2577	insulinase family protein	TRUE
gene-SYNPCC7002_RS12785	Sec/SPII	protein_coding	SYNPCC7002_RS12785	SYNPCC7002_RS12785	SYNPCC7002_A2578	hypothetical protein	TRUE
gene-SYNPCC7002_RS12790	Sec/SPI	protein_coding	SYNPCC7002_RS12790	SYNPCC7002_RS12790	SYNPCC7002_A2579	hypothetical protein	TRUE
gene-SYNPCC7002_RS12795	Sec/SPI	protein_coding	SYNPCC7002_RS12795	SYNPCC7002_RS12795	SYNPCC7002_A2580	mechanosensitive ion channel family protein	FALSE
gene-SYNPCC7002_RS12800	No SP	protein_coding	SYNPCC7002_RS12800	SYNPCC7002_RS12800	SYNPCC7002_A2581	endonuclease MutS2	TRUE
gene-SYNPCC7002_RS12805	No SP	protein_coding	SYNPCC7002_RS12805	SYNPCC7002_RS12805	SYNPCC7002_A2582	phosphate-starvation-inducible PsiE family protein	TRUE
gene-SYNPCC7002_RS12810	Sec/SPI	protein_coding	SYNPCC7002_RS12810	SYNPCC7002_RS12810	SYNPCC7002_A2583	hypothetical protein	TRUE
gene-SYNPCC7002_RS12815	No SP	protein_coding	murG	SYNPCC7002_RS12815	SYNPCC7002_A2584	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	TRUE
gene-SYNPCC7002_RS12820	No SP	protein_coding	SYNPCC7002_RS12820	SYNPCC7002_RS12820	SYNPCC7002_A2585	protein phosphatase 2C domain-containing protein	TRUE
gene-SYNPCC7002_RS12825	No SP	protein_coding	SYNPCC7002_RS12825	SYNPCC7002_RS12825	SYNPCC7002_A2586	NfeD family protein	TRUE
gene-SYNPCC7002_RS16210	No SP	protein_coding	SYNPCC7002_RS16210	SYNPCC7002_RS16210	SYNPCC7002_A2587	EAL domain-containing protein	TRUE
gene-SYNPCC7002_RS12835	No SP	protein_coding	hemH	SYNPCC7002_RS12835	SYNPCC7002_A2589	ferrochelatase	TRUE
gene-SYNPCC7002_RS12840	No SP	protein_coding	SYNPCC7002_RS12840	SYNPCC7002_RS12840	SYNPCC7002_A2590	bifunctional aldolase/short-chain dehydrogenase	TRUE
gene-SYNPCC7002_RS12845	No SP	protein_coding	pdxH	SYNPCC7002_RS12845	SYNPCC7002_A2591	pyridoxamine 5'-phosphate oxidase	TRUE
gene-SYNPCC7002_RS12850	No SP	protein_coding	SYNPCC7002_RS12850	SYNPCC7002_RS12850	SYNPCC7002_A2592	MoaD/ThiS family protein	TRUE
gene-SYNPCC7002_RS12855	No SP	protein_coding	SYNPCC7002_RS12855	SYNPCC7002_RS12855	SYNPCC7002_A2593	DnaJ domain-containing protein	TRUE
gene-SYNPCC7002_RS12865	Sec/SPI	protein_coding	SYNPCC7002_RS12865	SYNPCC7002_RS12865	SYNPCC7002_A2594	hypothetical protein	TRUE
gene-SYNPCC7002_RS12870	Sec/SPI	protein_coding	SYNPCC7002_RS12870	SYNPCC7002_RS12870	SYNPCC7002_A2595	hypothetical protein	TRUE
gene-SYNPCC7002_RS12875	Sec/SPI	protein_coding	SYNPCC7002_RS12875	SYNPCC7002_RS12875	SYNPCC7002_A2596	hypothetical protein	TRUE
gene-SYNPCC7002_RS12880	No SP	protein_coding	SYNPCC7002_RS12880	SYNPCC7002_RS12880	SYNPCC7002_A2597	carboxypeptidase-like regulatory domain-containing protein	TRUE
gene-SYNPCC7002_RS12885	No SP	protein_coding	SYNPCC7002_RS12885	SYNPCC7002_RS12885	SYNPCC7002_A2598	response regulator	TRUE
gene-SYNPCC7002_RS12890	No SP	protein_coding	SYNPCC7002_RS12890	SYNPCC7002_RS12890	SYNPCC7002_A2599	methyl-accepting chemotaxis protein	TRUE
gene-SYNPCC7002_RS12895	No SP	protein_coding	SYNPCC7002_RS12895	SYNPCC7002_RS12895	SYNPCC7002_A2600	CheW domain-containing protein	TRUE
gene-SYNPCC7002_RS12900	No SP	protein_coding	SYNPCC7002_RS12900	SYNPCC7002_RS12900	SYNPCC7002_A2601	response regulator	TRUE
gene-SYNPCC7002_RS12905	No SP	protein_coding	SYNPCC7002_RS12905	SYNPCC7002_RS12905	SYNPCC7002_A2602	response regulator	TRUE
gene-SYNPCC7002_RS12910	No SP	protein_coding	SYNPCC7002_RS12910	SYNPCC7002_RS12910	SYNPCC7002_A2603	AarF/ABC1/UbiB kinase family protein	TRUE
gene-SYNPCC7002_RS12915	No SP	protein_coding	SYNPCC7002_RS12915	SYNPCC7002_RS12915	SYNPCC7002_A2604	A24 family peptidase	TRUE
gene-SYNPCC7002_RS12920	Sec/SPI	protein_coding	SYNPCC7002_RS12920	SYNPCC7002_RS12920	SYNPCC7002_A2605	S-layer homology domain-containing protein	TRUE
gene-SYNPCC7002_RS12925	No SP	protein_coding	SYNPCC7002_RS12925	SYNPCC7002_RS12925	SYNPCC7002_A2606	prohibitin family protein	TRUE
gene-SYNPCC7002_RS12930	No SP	protein_coding	SYNPCC7002_RS12930	SYNPCC7002_RS12930	SYNPCC7002_A2607	Rieske 2Fe-2S domain-containing protein	TRUE
gene-SYNPCC7002_RS12935	Sec/SPI	protein_coding	SYNPCC7002_RS12935	SYNPCC7002_RS12935	SYNPCC7002_A2608	hypothetical protein	TRUE
gene-SYNPCC7002_RS12940	No SP	protein_coding	SYNPCC7002_RS12940	SYNPCC7002_RS12940	SYNPCC7002_A2609	serine hydrolase	TRUE
gene-SYNPCC7002_RS12945	No SP	protein_coding	SYNPCC7002_RS12945	SYNPCC7002_RS12945	SYNPCC7002_A2610	cation-translocating P-type ATPase	TRUE
gene-SYNPCC7002_RS12950	No SP	protein_coding	SYNPCC7002_RS12950	SYNPCC7002_RS12950	SYNPCC7002_A2611	serine/threonine protein kinase	FALSE
gene-SYNPCC7002_RS12955	No SP	protein_coding	SYNPCC7002_RS12955	SYNPCC7002_RS12955	SYNPCC7002_A2612	carbon dioxide-concentrating mechanism protein CcmK	TRUE
gene-SYNPCC7002_RS12960	No SP	protein_coding	SYNPCC7002_RS12960	SYNPCC7002_RS12960	SYNPCC7002_A2613	carbon dioxide-concentrating mechanism protein CcmK	TRUE
gene-SYNPCC7002_RS12965	No SP	protein_coding	proA	SYNPCC7002_RS12965	SYNPCC7002_A2614	glutamate-5-semialdehyde dehydrogenase	TRUE
gene-SYNPCC7002_RS12970	No SP	protein_coding	SYNPCC7002_RS12970	SYNPCC7002_RS12970	SYNPCC7002_A2615	hypothetical protein	TRUE
gene-SYNPCC7002_RS12975	Sec/SPI	protein_coding	SYNPCC7002_RS12975	SYNPCC7002_RS12975	SYNPCC7002_A2616	hypothetical protein	TRUE
gene-SYNPCC7002_RS12980	No SP	protein_coding	SYNPCC7002_RS12980	SYNPCC7002_RS12980	SYNPCC7002_A2617	hypothetical protein	TRUE
gene-SYNPCC7002_RS12985	No SP	protein_coding	SYNPCC7002_RS12985	SYNPCC7002_RS12985	SYNPCC7002_A2618	tryptophan-rich sensory protein	FALSE
gene-SYNPCC7002_RS12990	Sec/SPI	protein_coding	SYNPCC7002_RS12990	SYNPCC7002_RS12990	SYNPCC7002_A2619	TPM domain-containing protein	TRUE
gene-SYNPCC7002_RS12995	No SP	protein_coding	SYNPCC7002_RS12995	SYNPCC7002_RS12995	SYNPCC7002_A2620	photosystem I reaction center subunit XI	TRUE
gene-SYNPCC7002_RS13000	No SP	protein_coding	SYNPCC7002_RS13000	SYNPCC7002_RS13000	SYNPCC7002_A2621	photosystem I reaction center subunit VIII	TRUE
gene-SYNPCC7002_RS13005	No SP	protein_coding	sixA	SYNPCC7002_RS13005	SYNPCC7002_A2622	phosphohistidine phosphatase SixA	FALSE
gene-SYNPCC7002_RS13010	No SP	protein_coding	SYNPCC7002_RS13010	SYNPCC7002_RS13010	SYNPCC7002_A2623	citrate synthase	TRUE
gene-SYNPCC7002_RS13015	Sec/SPII	protein_coding	SYNPCC7002_RS13015	SYNPCC7002_RS13015	SYNPCC7002_A2624	hypothetical protein	TRUE
gene-SYNPCC7002_RS13020	No SP	protein_coding	SYNPCC7002_RS13020	SYNPCC7002_RS13020	SYNPCC7002_A2625	NAD(+) kinase	TRUE
gene-SYNPCC7002_RS13025	Sec/SPI	protein_coding	SYNPCC7002_RS13025	SYNPCC7002_RS13025	SYNPCC7002_A2626	pentapeptide repeat-containing protein	TRUE
gene-SYNPCC7002_RS13030	No SP	protein_coding	sbcC	SYNPCC7002_RS13030	SYNPCC7002_A2627	exonuclease subunit SbcC	TRUE
gene-SYNPCC7002_RS13035	No SP	protein_coding	SYNPCC7002_RS13035	SYNPCC7002_RS13035	SYNPCC7002_A2628	efflux RND transporter permease subunit	TRUE
gene-SYNPCC7002_RS13040	No SP	protein_coding	SYNPCC7002_RS13040	SYNPCC7002_RS13040	SYNPCC7002_A2629	nitrite/sulfite reductase	TRUE
gene-SYNPCC7002_RS13045	No SP	protein_coding	SYNPCC7002_RS13045	SYNPCC7002_RS13045	SYNPCC7002_A2630	hypothetical protein	TRUE
gene-SYNPCC7002_RS13050	No SP	protein_coding	SYNPCC7002_RS13050	SYNPCC7002_RS13050	SYNPCC7002_A2631	CPBP family intramembrane metalloprotease	TRUE
gene-SYNPCC7002_RS13055	No SP	protein_coding	SYNPCC7002_RS13055	SYNPCC7002_RS13055	SYNPCC7002_A2632	DUF3326 domain-containing protein	TRUE
gene-SYNPCC7002_RS13060	No SP	protein_coding	glmU	SYNPCC7002_RS13060	SYNPCC7002_A2633	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	TRUE
gene-SYNPCC7002_RS13065	No SP	protein_coding	SYNPCC7002_RS13065	SYNPCC7002_RS13065	SYNPCC7002_A2634	ABC transporter permease	TRUE
gene-SYNPCC7002_RS13070	No SP	protein_coding	SYNPCC7002_RS13070	SYNPCC7002_RS13070	SYNPCC7002_A2635	co-chaperone GrpE	TRUE
gene-SYNPCC7002_RS16750	No SP	protein_coding	SYNPCC7002_RS16750	SYNPCC7002_RS16750	SYNPCC7002_A2636	hypothetical protein	TRUE
